Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename,Response,Correct
67,answer_check2,,D,34,428,,10,,Patient,1,flipped,,,,,,Base_flipped_34.jpg,Patient_flipped_34.jpg,,
,answer_check2,,D,NA,438,,4,,Fixation,NA,,,,,,,,,,
68,answer_check2,,D,40,442,,10,,Agent,1,flipped,,,,,,Base_flipped_40.jpg,Agent_flipped_40.jpg,,
,answer_check2,,D,NA,452,,2,,Fixation,NA,,,,,,,,,,
69,answer_check2,,D,26,454,,10,,Patient,0,orig,,,,,,Base_orig_26.jpg,Patient_orig_26.jpg,,
70,answer_check2,,D,25,464,,4,,Agent,1,flipped,,,,,,Base_flipped_25.jpg,Agent_flipped_25.jpg,,
71,answer_check2,,D,23,468,,4,,Patient,1,flipped,,,,,,Base_flipped_23.jpg,Patient_flipped_23.jpg,,
,answer_check2,,D,NA,472,,2,,Fixation,NA,,,,,,,,,,
72,answer_check2,,D,35,474,,4,,Agent,0,orig,,,,,,Base_orig_35.jpg,Agent_orig_35.jpg,,
,answer_check2,,D,NA,478,,2,,Fixation,NA,,,,,,,,,,
