Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename,Response,Correct
30,debug,,E,5,3.68,,0.08,,Agent,1,flipped,,,,,,Base_flipped_5.jpg,Agent_flipped_5.jpg,,
31,debug,,E,5,3.76,,0.08,,Patient,1,flipped,,,,,,Base_flipped_5.jpg,Patient_flipped_5.jpg,,
,debug,,E,NA,3.84,,0.04,,Fixation,NA,,,,,,,,,,
32,debug,,E,38,3.88,,0.08,,Agent,1,flipped,,,,,,Base_flipped_38.jpg,Agent_flipped_38.jpg,,
,debug,,E,NA,3.96,,0.04,,Fixation,NA,,,,,,,,,,
33,debug,,E,4,4,,0.08,,Agent,1,flipped,,,,,,Base_flipped_4.jpg,Agent_flipped_4.jpg,,
,debug,,E,NA,4.08,,0.04,,Fixation,NA,,,,,,,,,,
34,debug,,E,37,4.12,,0.2,,Agent,1,flipped,,,,,,Base_flipped_37.jpg,Agent_flipped_37.jpg,,
35,debug,,E,26,4.32,,0.08,,Agent,0,orig,,,,,,Base_orig_26.jpg,Agent_orig_26.jpg,,
36,debug,,E,26,4.4,,0.08,,Patient,0,orig,,,,,,Base_orig_26.jpg,Patient_orig_26.jpg,,
,debug,,E,NA,4.48,,0.12,,Fixation,NA,,,,,,,,,,
37,debug,,E,35,4.6,,0.08,,Patient,1,flipped,,,,,,Base_flipped_35.jpg,Patient_flipped_35.jpg,,
38,debug,,E,7,4.68,,0.08,,Patient,0,orig,,,,,,Base_orig_7.jpg,Patient_orig_7.jpg,,
39,debug,,E,20,4.76,,0.08,,Agent,1,flipped,,,,,,Base_flipped_20.jpg,Agent_flipped_20.jpg,,
40,debug,,E,34,4.84,,0.08,,Agent,0,orig,,,,,,Base_orig_34.jpg,Agent_orig_34.jpg,,
41,debug,,E,19,4.92,,0.08,,Patient,0,orig,,,,,,Base_orig_19.jpg,Patient_orig_19.jpg,,
,debug,,E,NA,5,,0.04,,Fixation,NA,,,,,,,,,,
42,debug,,E,4,5.04,,0.08,,Patient,0,orig,,,,,,Base_orig_4.jpg,Patient_orig_4.jpg,,
,debug,,E,NA,5.12,,0.08,,Fixation,NA,,,,,,,,,,
43,debug,,E,5,5.2,,0.08,,Patient,0,orig,,,,,,Base_orig_5.jpg,Patient_orig_5.jpg,,
,debug,,E,NA,5.28,,0.04,,Fixation,NA,,,,,,,,,,
44,debug,,E,22,5.32,,0.08,,Patient,0,orig,,,,,,Base_orig_22.jpg,Patient_orig_22.jpg,,
45,debug,,E,23,5.4,,0.08,,Patient,0,orig,,,,,,Base_orig_23.jpg,Patient_orig_23.jpg,,
,debug,,E,NA,5.48,,0.16,,Fixation,NA,,,,,,,,,,
46,debug,,E,4,5.64,,0.08,,Patient,1,flipped,,,,,,Base_flipped_4.jpg,Patient_flipped_4.jpg,,
47,debug,,E,35,5.72,,0.08,,Agent,1,flipped,,,,,,Base_flipped_35.jpg,Agent_flipped_35.jpg,,
,debug,,E,NA,5.8,,0.08,,Fixation,NA,,,,,,,,,,
48,debug,,E,11,5.88,,0.2,,Patient,0,orig,,,,,,Base_orig_11.jpg,Patient_orig_11.jpg,,
,debug,,E,NA,6.08,,0.04,,Fixation,NA,,,,,,,,,,
49,debug,,E,34,6.12,,0.08,,Patient,0,orig,,,,,,Base_orig_34.jpg,Patient_orig_34.jpg,,
50,debug,,E,37,6.2,,0.08,,Patient,1,flipped,,,,,,Base_flipped_37.jpg,Patient_flipped_37.jpg,,
,debug,,E,NA,6.28,,0.12,,Fixation,NA,,,,,,,,,,
51,debug,,E,38,6.4,,0.08,,Patient,0,orig,,,,,,Base_orig_38.jpg,Patient_orig_38.jpg,,
52,debug,,E,23,6.48,,0.08,,Patient,1,flipped,,,,,,Base_flipped_23.jpg,Patient_flipped_23.jpg,,
,debug,,E,NA,6.56,,0.12,,Fixation,NA,,,,,,,,,,
53,debug,,E,26,6.68,,0.08,,Patient,1,flipped,,,,,,Base_flipped_26.jpg,Patient_flipped_26.jpg,,
54,debug,,E,23,6.76,,0.08,,Agent,0,orig,,,,,,Base_orig_23.jpg,Agent_orig_23.jpg,,
,debug,,E,NA,6.84,,0.04,,Fixation,NA,,,,,,,,,,
55,debug,,E,8,6.88,,0.08,,Agent,0,orig,,,,,,Base_orig_8.jpg,Agent_orig_8.jpg,,
,debug,,E,NA,6.96,,0.12,,Fixation,NA,,,,,,,,,,
56,debug,,E,20,7.08,,0.08,,Patient,1,flipped,,,,,,Base_flipped_20.jpg,Patient_flipped_20.jpg,,
57,debug,,E,38,7.16,,0.08,,Patient,1,flipped,,,,,,Base_flipped_38.jpg,Patient_flipped_38.jpg,,
,debug,,E,NA,7.24,,0.08,,Fixation,NA,,,,,,,,,,
58,debug,,E,40,7.32,,0.08,,Patient,1,flipped,,,,,,Base_flipped_40.jpg,Patient_flipped_40.jpg,,
,debug,,E,NA,7.4,,0.12,,Fixation,NA,,,,,,,,,,
59,debug,,E,41,7.52,,0.08,,Patient,0,orig,,,,,,Base_orig_41.jpg,Patient_orig_41.jpg,,
,debug,,E,NA,7.6,,0.04,,Fixation,NA,,,,,,,,,,
60,debug,,E,41,7.64,,0.08,,Agent,1,flipped,,,,,,Base_flipped_41.jpg,Agent_flipped_41.jpg,,
,debug,,E,NA,7.72,,0.16,,Fixation,NA,,,,,,,,,,
61,debug,,E,40,7.88,,0.08,,Agent,0,orig,,,,,,Base_orig_40.jpg,Agent_orig_40.jpg,,
,debug,,E,NA,7.96,,0.08,,Fixation,NA,,,,,,,,,,
62,debug,,E,4,8.04,,0.08,,Agent,0,orig,,,,,,Base_orig_4.jpg,Agent_orig_4.jpg,,
,debug,,E,NA,8.12,,0.08,,Fixation,NA,,,,,,,,,,
63,debug,,E,8,8.2,,0.08,,Patient,0,orig,,,,,,Base_orig_8.jpg,Patient_orig_8.jpg,,
64,debug,,E,41,8.28,,0.2,,Patient,1,flipped,,,,,,Base_flipped_41.jpg,Patient_flipped_41.jpg,,
65,debug,,E,19,8.48,,0.08,,Agent,1,flipped,,,,,,Base_flipped_19.jpg,Agent_flipped_19.jpg,,
,debug,,E,NA,8.56,,0.08,,Fixation,NA,,,,,,,,,,
66,debug,,E,8,8.64,,0.08,,Agent,1,flipped,,,,,,Base_flipped_8.jpg,Agent_flipped_8.jpg,,
,debug,,E,NA,8.72,,0.16,,Fixation,NA,,,,,,,,,,
67,debug,,E,35,8.88,,0.2,,Patient,0,orig,,,,,,Base_orig_35.jpg,Patient_orig_35.jpg,,
68,debug,,E,10,9.08,,0.08,,Patient,0,orig,,,,,,Base_orig_10.jpg,Patient_orig_10.jpg,,
69,debug,,E,38,9.16,,0.08,,Agent,0,orig,,,,,,Base_orig_38.jpg,Agent_orig_38.jpg,,
,debug,,E,NA,9.24,,0.12,,Fixation,NA,,,,,,,,,,
70,debug,,E,20,9.36,,0.08,,Patient,0,orig,,,,,,Base_orig_20.jpg,Patient_orig_20.jpg,,
71,debug,,E,19,9.44,,0.08,,Patient,1,flipped,,,,,,Base_flipped_19.jpg,Patient_flipped_19.jpg,,
72,debug,,E,20,9.52,,0.08,,Agent,0,orig,,,,,,Base_orig_20.jpg,Agent_orig_20.jpg,,
