Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename,Response,Correct
21,welcome_screen_check,,D,20,136,,4,,Patient,1,flipped,,,,,,Base_flipped_20.jpg,Patient_flipped_20.jpg,,
,welcome_screen_check,,D,NA,140,,2,,Fixation,NA,,,,,,,,,,
22,welcome_screen_check,,D,22,142,,4,,Patient,0,orig,,,,,,Base_orig_22.jpg,Patient_orig_22.jpg,,
,welcome_screen_check,,D,NA,146,,2,,Fixation,NA,,,,,,,,,,
23,welcome_screen_check,,D,8,148,,4,,Patient,1,flipped,,,,,,Base_flipped_8.jpg,Patient_flipped_8.jpg,,
,welcome_screen_check,,D,NA,152,,8,,Fixation,NA,,,,,,,,,,
24,welcome_screen_check,,D,41,160,,4,,Patient,0,orig,,,,,,Base_orig_41.jpg,Patient_orig_41.jpg,,
25,welcome_screen_check,,D,34,164,,4,,Patient,0,orig,,,,,,Base_orig_34.jpg,Patient_orig_34.jpg,,
26,welcome_screen_check,,D,7,168,,4,,Patient,1,flipped,,,,,,Base_flipped_7.jpg,Patient_flipped_7.jpg,,
27,welcome_screen_check,,D,35,172,,4,,Agent,1,flipped,,,,,,Base_flipped_35.jpg,Agent_flipped_35.jpg,,
28,welcome_screen_check,,D,38,176,,4,,Agent,0,orig,,,,,,Base_orig_38.jpg,Agent_orig_38.jpg,,
,welcome_screen_check,,D,NA,180,,6,,Fixation,NA,,,,,,,,,,
29,welcome_screen_check,,D,23,186,,4,,Agent,0,orig,,,,,,Base_orig_23.jpg,Agent_orig_23.jpg,,
30,welcome_screen_check,,D,40,190,,4,,Patient,1,flipped,,,,,,Base_flipped_40.jpg,Patient_flipped_40.jpg,,
,welcome_screen_check,,D,NA,194,,4,,Fixation,NA,,,,,,,,,,
31,welcome_screen_check,,D,7,198,,4,,Agent,0,orig,,,,,,Base_orig_7.jpg,Agent_orig_7.jpg,,
,welcome_screen_check,,D,NA,202,,2,,Fixation,NA,,,,,,,,,,
32,welcome_screen_check,,D,5,204,,4,,Agent,1,flipped,,,,,,Base_flipped_5.jpg,Agent_flipped_5.jpg,,
33,welcome_screen_check,,D,22,208,,4,,Agent,0,orig,,,,,,Base_orig_22.jpg,Agent_orig_22.jpg,,
,welcome_screen_check,,D,NA,212,,6,,Fixation,NA,,,,,,,,,,
34,welcome_screen_check,,D,25,218,,4,,Patient,1,flipped,,,,,,Base_flipped_25.jpg,Patient_flipped_25.jpg,,
,welcome_screen_check,,D,NA,222,,6,,Fixation,NA,,,,,,,,,,
35,welcome_screen_check,,D,20,228,,10,,Patient,0,orig,,,,,,Base_orig_20.jpg,Patient_orig_20.jpg,,
36,welcome_screen_check,,D,8,238,,4,,Patient,0,orig,,,,,,Base_orig_8.jpg,Patient_orig_8.jpg,,
37,welcome_screen_check,,D,5,242,,4,,Patient,1,flipped,,,,,,Base_flipped_5.jpg,Patient_flipped_5.jpg,,
38,welcome_screen_check,,D,7,246,,4,,Agent,1,flipped,,,,,,Base_flipped_7.jpg,Agent_flipped_7.jpg,,
,welcome_screen_check,,D,NA,250,,4,,Fixation,NA,,,,,,,,,,
39,welcome_screen_check,,D,19,254,,4,,Agent,1,flipped,,,,,,Base_flipped_19.jpg,Agent_flipped_19.jpg,,
,welcome_screen_check,,D,NA,258,,2,,Fixation,NA,,,,,,,,,,
40,welcome_screen_check,,D,11,260,,4,,Patient,1,flipped,,,,,,Base_flipped_11.jpg,Patient_flipped_11.jpg,,
41,welcome_screen_check,,D,22,264,,4,,Patient,1,flipped,,,,,,Base_flipped_22.jpg,Patient_flipped_22.jpg,,
,welcome_screen_check,,D,NA,268,,2,,Fixation,NA,,,,,,,,,,
42,welcome_screen_check,,D,38,270,,4,,Patient,0,orig,,,,,,Base_orig_38.jpg,Patient_orig_38.jpg,,
,welcome_screen_check,,D,NA,274,,2,,Fixation,NA,,,,,,,,,,
43,welcome_screen_check,,D,41,276,,4,,Agent,1,flipped,,,,,,Base_flipped_41.jpg,Agent_flipped_41.jpg,,
44,welcome_screen_check,,D,34,280,,10,,Agent,0,orig,,,,,,Base_orig_34.jpg,Agent_orig_34.jpg,,
,welcome_screen_check,,D,NA,290,,2,,Fixation,NA,,,,,,,,,,
45,welcome_screen_check,,D,5,292,,4,,Patient,0,orig,,,,,,Base_orig_5.jpg,Patient_orig_5.jpg,,
46,welcome_screen_check,,D,20,296,,4,,Agent,1,flipped,,,,,,Base_flipped_20.jpg,Agent_flipped_20.jpg,,
47,welcome_screen_check,,D,35,300,,4,,Patient,1,flipped,,,,,,Base_flipped_35.jpg,Patient_flipped_35.jpg,,
48,welcome_screen_check,,D,35,304,,4,,Patient,0,orig,,,,,,Base_orig_35.jpg,Patient_orig_35.jpg,,
49,welcome_screen_check,,D,38,308,,4,,Agent,1,flipped,,,,,,Base_flipped_38.jpg,Agent_flipped_38.jpg,,
,welcome_screen_check,,D,NA,312,,6,,Fixation,NA,,,,,,,,,,
50,welcome_screen_check,,D,40,318,,10,,Agent,0,orig,,,,,,Base_orig_40.jpg,Agent_orig_40.jpg,,
,welcome_screen_check,,D,NA,328,,2,,Fixation,NA,,,,,,,,,,
51,welcome_screen_check,,D,26,330,,4,,Agent,0,orig,,,,,,Base_orig_26.jpg,Agent_orig_26.jpg,,
,welcome_screen_check,,D,NA,334,,2,,Fixation,NA,,,,,,,,,,
52,welcome_screen_check,,D,37,336,,4,,Patient,1,flipped,,,,,,Base_flipped_37.jpg,Patient_flipped_37.jpg,,
53,welcome_screen_check,,D,20,340,,4,,Agent,0,orig,,,,,,Base_orig_20.jpg,Agent_orig_20.jpg,,
,welcome_screen_check,,D,NA,344,,4,,Fixation,NA,,,,,,,,,,
54,welcome_screen_check,,D,37,348,,4,,Agent,1,flipped,,,,,,Base_flipped_37.jpg,Agent_flipped_37.jpg,,
55,welcome_screen_check,,D,26,352,,4,,Agent,1,flipped,,,,,,Base_flipped_26.jpg,Agent_flipped_26.jpg,,
,welcome_screen_check,,D,NA,356,,2,,Fixation,NA,,,,,,,,,,
56,welcome_screen_check,,D,37,358,,4,,Agent,0,orig,,,,,,Base_orig_37.jpg,Agent_orig_37.jpg,,
57,welcome_screen_check,,D,11,362,,4,,Agent,1,flipped,,,,,,Base_flipped_11.jpg,Agent_flipped_11.jpg,,
,welcome_screen_check,,D,NA,366,,4,,Fixation,NA,,,,,,,,,,
58,welcome_screen_check,,D,11,370,,4,,Agent,0,orig,,,,,,Base_orig_11.jpg,Agent_orig_11.jpg,,
,welcome_screen_check,,D,NA,374,,6,,Fixation,NA,,,,,,,,,,
59,welcome_screen_check,,D,41,380,,4,,Agent,0,orig,,,,,,Base_orig_41.jpg,Agent_orig_41.jpg,,
60,welcome_screen_check,,D,11,384,,4,,Patient,0,orig,,,,,,Base_orig_11.jpg,Patient_orig_11.jpg,,
,welcome_screen_check,,D,NA,388,,6,,Fixation,NA,,,,,,,,,,
61,welcome_screen_check,,D,37,394,,4,,Patient,0,orig,,,,,,Base_orig_37.jpg,Patient_orig_37.jpg,,
,welcome_screen_check,,D,NA,398,,4,,Fixation,NA,,,,,,,,,,
62,welcome_screen_check,,D,25,402,,4,,Agent,0,orig,,,,,,Base_orig_25.jpg,Agent_orig_25.jpg,,
63,welcome_screen_check,,D,4,406,,4,,Patient,1,flipped,,,,,,Base_flipped_4.jpg,Patient_flipped_4.jpg,,
64,welcome_screen_check,,D,38,410,,4,,Patient,1,flipped,,,,,,Base_flipped_38.jpg,Patient_flipped_38.jpg,,
65,welcome_screen_check,,D,8,414,,10,,Agent,1,flipped,,,,,,Base_flipped_8.jpg,Agent_flipped_8.jpg,,
66,welcome_screen_check,,D,7,424,,4,,Patient,0,orig,,,,,,Base_orig_7.jpg,Patient_orig_7.jpg,,
67,welcome_screen_check,,D,34,428,,10,,Patient,1,flipped,,,,,,Base_flipped_34.jpg,Patient_flipped_34.jpg,,
,welcome_screen_check,,D,NA,438,,4,,Fixation,NA,,,,,,,,,,
68,welcome_screen_check,,D,40,442,,10,,Agent,1,flipped,,,,,,Base_flipped_40.jpg,Agent_flipped_40.jpg,,
,welcome_screen_check,,D,NA,452,,2,,Fixation,NA,,,,,,,,,,
69,welcome_screen_check,,D,26,454,,10,,Patient,0,orig,,,,,,Base_orig_26.jpg,Patient_orig_26.jpg,,
70,welcome_screen_check,,D,25,464,,4,,Agent,1,flipped,,,,,,Base_flipped_25.jpg,Agent_flipped_25.jpg,,
71,welcome_screen_check,,D,23,468,,4,,Patient,1,flipped,,,,,,Base_flipped_23.jpg,Patient_flipped_23.jpg,,
,welcome_screen_check,,D,NA,472,,2,,Fixation,NA,,,,,,,,,,
72,welcome_screen_check,,D,35,474,,4,,Agent,0,orig,,,,,,Base_orig_35.jpg,Agent_orig_35.jpg,,
,welcome_screen_check,,D,NA,478,,2,,Fixation,NA,,,,,,,,,,
