Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename,Response,Correct
7,imagetest,,D,23,46,46.0021724230028,4,3.99891089298762,Patient,0,orig,Lily Triangle is rolling Zach Star.,Lily,Triangle,Zach,Star,Base_orig_23.jpg,Patient_orig_23.jpg,,
,imagetest,,D,NA,50,50.0015892230149,4,4.00050119697698,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
8,imagetest,,D,19,54,54.002538855013,4,3.99847433099058,Patient,0,orig,Lily Triangle is bouncing Kyle Square.,Lily,Triangle,Kyle,Square,Base_orig_19.jpg,Patient_orig_19.jpg,,
9,imagetest,,D,8,58,58.0014641949965,4,3.99989218701376,Agent,0,orig,Kyle Square is rolling Zach Star.,Kyle,Square,Zach,Star,Base_orig_8.jpg,Agent_orig_8.jpg,,
10,imagetest,,D,41,62,62.0019457910093,4,3.99854848399991,Patient,1,flipped,Lily Triangle is being shaken by Zach Star.,Zach,Star,Lily,Triangle,Base_flipped_41.jpg,Patient_flipped_41.jpg,,
11,imagetest,,D,4,66,66.0009644399979,4,3.9996813100006,Agent,1,flipped,Lily Triangle is being bounced by Kyle Square.,Kyle,Square,Lily,Triangle,Base_flipped_4.jpg,Agent_flipped_4.jpg,,
,imagetest,,D,NA,70,70.0012234770111,12,12.0026347819949,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
12,imagetest,,D,40,82,82.0046751699992,4,3.99693653199938,Patient,0,orig,Zach Star is shaking Kyle Square.,Zach,Star,Kyle,Square,Base_orig_40.jpg,Patient_orig_40.jpg,,
13,imagetest,,D,4,86,86.0023782780045,4,3.99884355301037,Patient,0,orig,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_orig_4.jpg,Patient_orig_4.jpg,,
,imagetest,,D,NA,90,90.0018491990049,4,4.00030664200312,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
14,imagetest,,D,10,94,94.0027638380125,4,3.99844554500305,Agent,1,flipped,Lily Triangle is being shaken by Kyle Square.,Kyle,Square,Lily,Triangle,Base_flipped_10.jpg,Agent_flipped_10.jpg,,
15,imagetest,,D,22,98,98.0016670539917,4,3.99899377502152,Agent,1,flipped,Kyle Square is being rolled by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_flipped_22.jpg,Agent_flipped_22.jpg,,
16,imagetest,,D,23,102,102.001147922012,4,3.99932010797784,Agent,1,flipped,Zach Star is being rolled by Lily Triangle.,Lily,Triangle,Zach,Star,Base_flipped_23.jpg,Agent_flipped_23.jpg,,
,imagetest,,D,NA,106,,8,,Fixation,NA,,,,,,,,,,
17,imagetest,,D,25,114,,4,,Patient,0,orig,,,,,,Base_orig_25.jpg,Patient_orig_25.jpg,,
,imagetest,,D,NA,118,,4,,Fixation,NA,,,,,,,,,,
18,imagetest,,D,34,122,,4,,Agent,1,flipped,,,,,,Base_flipped_34.jpg,Agent_flipped_34.jpg,,
,imagetest,,D,NA,126,,2,,Fixation,NA,,,,,,,,,,
19,imagetest,,D,10,128,,4,,Patient,1,flipped,,,,,,Base_flipped_10.jpg,Patient_flipped_10.jpg,,
20,imagetest,,D,10,132,,4,,Patient,0,orig,,,,,,Base_orig_10.jpg,Patient_orig_10.jpg,,
21,imagetest,,D,20,136,,4,,Patient,1,flipped,,,,,,Base_flipped_20.jpg,Patient_flipped_20.jpg,,
,imagetest,,D,NA,140,,2,,Fixation,NA,,,,,,,,,,
22,imagetest,,D,22,142,,4,,Patient,0,orig,,,,,,Base_orig_22.jpg,Patient_orig_22.jpg,,
,imagetest,,D,NA,146,,2,,Fixation,NA,,,,,,,,,,
23,imagetest,,D,8,148,,4,,Patient,1,flipped,,,,,,Base_flipped_8.jpg,Patient_flipped_8.jpg,,
,imagetest,,D,NA,152,,8,,Fixation,NA,,,,,,,,,,
24,imagetest,,D,41,160,,4,,Patient,0,orig,,,,,,Base_orig_41.jpg,Patient_orig_41.jpg,,
25,imagetest,,D,34,164,,4,,Patient,0,orig,,,,,,Base_orig_34.jpg,Patient_orig_34.jpg,,
26,imagetest,,D,7,168,,4,,Patient,1,flipped,,,,,,Base_flipped_7.jpg,Patient_flipped_7.jpg,,
27,imagetest,,D,35,172,,4,,Agent,1,flipped,,,,,,Base_flipped_35.jpg,Agent_flipped_35.jpg,,
28,imagetest,,D,38,176,,4,,Agent,0,orig,,,,,,Base_orig_38.jpg,Agent_orig_38.jpg,,
,imagetest,,D,NA,180,,6,,Fixation,NA,,,,,,,,,,
29,imagetest,,D,23,186,,4,,Agent,0,orig,,,,,,Base_orig_23.jpg,Agent_orig_23.jpg,,
30,imagetest,,D,40,190,,4,,Patient,1,flipped,,,,,,Base_flipped_40.jpg,Patient_flipped_40.jpg,,
,imagetest,,D,NA,194,,4,,Fixation,NA,,,,,,,,,,
31,imagetest,,D,7,198,,4,,Agent,0,orig,,,,,,Base_orig_7.jpg,Agent_orig_7.jpg,,
,imagetest,,D,NA,202,,2,,Fixation,NA,,,,,,,,,,
32,imagetest,,D,5,204,,4,,Agent,1,flipped,,,,,,Base_flipped_5.jpg,Agent_flipped_5.jpg,,
33,imagetest,,D,22,208,,4,,Agent,0,orig,,,,,,Base_orig_22.jpg,Agent_orig_22.jpg,,
,imagetest,,D,NA,212,,6,,Fixation,NA,,,,,,,,,,
34,imagetest,,D,25,218,,4,,Patient,1,flipped,,,,,,Base_flipped_25.jpg,Patient_flipped_25.jpg,,
,imagetest,,D,NA,222,,6,,Fixation,NA,,,,,,,,,,
35,imagetest,,D,20,228,,10,,Patient,0,orig,,,,,,Base_orig_20.jpg,Patient_orig_20.jpg,,
36,imagetest,,D,8,238,,4,,Patient,0,orig,,,,,,Base_orig_8.jpg,Patient_orig_8.jpg,,
37,imagetest,,D,5,242,,4,,Patient,1,flipped,,,,,,Base_flipped_5.jpg,Patient_flipped_5.jpg,,
38,imagetest,,D,7,246,,4,,Agent,1,flipped,,,,,,Base_flipped_7.jpg,Agent_flipped_7.jpg,,
,imagetest,,D,NA,250,,4,,Fixation,NA,,,,,,,,,,
39,imagetest,,D,19,254,,4,,Agent,1,flipped,,,,,,Base_flipped_19.jpg,Agent_flipped_19.jpg,,
,imagetest,,D,NA,258,,2,,Fixation,NA,,,,,,,,,,
40,imagetest,,D,11,260,,4,,Patient,1,flipped,,,,,,Base_flipped_11.jpg,Patient_flipped_11.jpg,,
41,imagetest,,D,22,264,,4,,Patient,1,flipped,,,,,,Base_flipped_22.jpg,Patient_flipped_22.jpg,,
,imagetest,,D,NA,268,,2,,Fixation,NA,,,,,,,,,,
42,imagetest,,D,38,270,,4,,Patient,0,orig,,,,,,Base_orig_38.jpg,Patient_orig_38.jpg,,
,imagetest,,D,NA,274,,2,,Fixation,NA,,,,,,,,,,
43,imagetest,,D,41,276,,4,,Agent,1,flipped,,,,,,Base_flipped_41.jpg,Agent_flipped_41.jpg,,
44,imagetest,,D,34,280,,10,,Agent,0,orig,,,,,,Base_orig_34.jpg,Agent_orig_34.jpg,,
,imagetest,,D,NA,290,,2,,Fixation,NA,,,,,,,,,,
45,imagetest,,D,5,292,,4,,Patient,0,orig,,,,,,Base_orig_5.jpg,Patient_orig_5.jpg,,
46,imagetest,,D,20,296,,4,,Agent,1,flipped,,,,,,Base_flipped_20.jpg,Agent_flipped_20.jpg,,
47,imagetest,,D,35,300,,4,,Patient,1,flipped,,,,,,Base_flipped_35.jpg,Patient_flipped_35.jpg,,
48,imagetest,,D,35,304,,4,,Patient,0,orig,,,,,,Base_orig_35.jpg,Patient_orig_35.jpg,,
49,imagetest,,D,38,308,,4,,Agent,1,flipped,,,,,,Base_flipped_38.jpg,Agent_flipped_38.jpg,,
,imagetest,,D,NA,312,,6,,Fixation,NA,,,,,,,,,,
50,imagetest,,D,40,318,,10,,Agent,0,orig,,,,,,Base_orig_40.jpg,Agent_orig_40.jpg,,
,imagetest,,D,NA,328,,2,,Fixation,NA,,,,,,,,,,
51,imagetest,,D,26,330,,4,,Agent,0,orig,,,,,,Base_orig_26.jpg,Agent_orig_26.jpg,,
,imagetest,,D,NA,334,,2,,Fixation,NA,,,,,,,,,,
52,imagetest,,D,37,336,,4,,Patient,1,flipped,,,,,,Base_flipped_37.jpg,Patient_flipped_37.jpg,,
53,imagetest,,D,20,340,,4,,Agent,0,orig,,,,,,Base_orig_20.jpg,Agent_orig_20.jpg,,
,imagetest,,D,NA,344,,4,,Fixation,NA,,,,,,,,,,
54,imagetest,,D,37,348,,4,,Agent,1,flipped,,,,,,Base_flipped_37.jpg,Agent_flipped_37.jpg,,
55,imagetest,,D,26,352,,4,,Agent,1,flipped,,,,,,Base_flipped_26.jpg,Agent_flipped_26.jpg,,
,imagetest,,D,NA,356,,2,,Fixation,NA,,,,,,,,,,
56,imagetest,,D,37,358,,4,,Agent,0,orig,,,,,,Base_orig_37.jpg,Agent_orig_37.jpg,,
57,imagetest,,D,11,362,,4,,Agent,1,flipped,,,,,,Base_flipped_11.jpg,Agent_flipped_11.jpg,,
,imagetest,,D,NA,366,,4,,Fixation,NA,,,,,,,,,,
58,imagetest,,D,11,370,,4,,Agent,0,orig,,,,,,Base_orig_11.jpg,Agent_orig_11.jpg,,
,imagetest,,D,NA,374,,6,,Fixation,NA,,,,,,,,,,
59,imagetest,,D,41,380,,4,,Agent,0,orig,,,,,,Base_orig_41.jpg,Agent_orig_41.jpg,,
60,imagetest,,D,11,384,,4,,Patient,0,orig,,,,,,Base_orig_11.jpg,Patient_orig_11.jpg,,
,imagetest,,D,NA,388,,6,,Fixation,NA,,,,,,,,,,
61,imagetest,,D,37,394,,4,,Patient,0,orig,,,,,,Base_orig_37.jpg,Patient_orig_37.jpg,,
,imagetest,,D,NA,398,,4,,Fixation,NA,,,,,,,,,,
62,imagetest,,D,25,402,,4,,Agent,0,orig,,,,,,Base_orig_25.jpg,Agent_orig_25.jpg,,
63,imagetest,,D,4,406,,4,,Patient,1,flipped,,,,,,Base_flipped_4.jpg,Patient_flipped_4.jpg,,
64,imagetest,,D,38,410,,4,,Patient,1,flipped,,,,,,Base_flipped_38.jpg,Patient_flipped_38.jpg,,
65,imagetest,,D,8,414,,10,,Agent,1,flipped,,,,,,Base_flipped_8.jpg,Agent_flipped_8.jpg,,
66,imagetest,,D,7,424,,4,,Patient,0,orig,,,,,,Base_orig_7.jpg,Patient_orig_7.jpg,,
67,imagetest,,D,34,428,,10,,Patient,1,flipped,,,,,,Base_flipped_34.jpg,Patient_flipped_34.jpg,,
,imagetest,,D,NA,438,,4,,Fixation,NA,,,,,,,,,,
68,imagetest,,D,40,442,,10,,Agent,1,flipped,,,,,,Base_flipped_40.jpg,Agent_flipped_40.jpg,,
,imagetest,,D,NA,452,,2,,Fixation,NA,,,,,,,,,,
69,imagetest,,D,26,454,,10,,Patient,0,orig,,,,,,Base_orig_26.jpg,Patient_orig_26.jpg,,
70,imagetest,,D,25,464,,4,,Agent,1,flipped,,,,,,Base_flipped_25.jpg,Agent_flipped_25.jpg,,
71,imagetest,,D,23,468,,4,,Patient,1,flipped,,,,,,Base_flipped_23.jpg,Patient_flipped_23.jpg,,
,imagetest,,D,NA,472,,2,,Fixation,NA,,,,,,,,,,
72,imagetest,,D,35,474,,4,,Agent,0,orig,,,,,,Base_orig_35.jpg,Agent_orig_35.jpg,,
,imagetest,,D,NA,478,,2,,Fixation,NA,,,,,,,,,,
