Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename,Response,Correct
63,feedback_check4,,D,4,406,,4,,Patient,1,flipped,,,,,,Base_flipped_4.jpg,Patient_flipped_4.jpg,,
64,feedback_check4,,D,38,410,,4,,Patient,1,flipped,,,,,,Base_flipped_38.jpg,Patient_flipped_38.jpg,,
65,feedback_check4,,D,8,414,,10,,Agent,1,flipped,,,,,,Base_flipped_8.jpg,Agent_flipped_8.jpg,,
66,feedback_check4,,D,7,424,,4,,Patient,0,orig,,,,,,Base_orig_7.jpg,Patient_orig_7.jpg,,
67,feedback_check4,,D,34,428,,10,,Patient,1,flipped,,,,,,Base_flipped_34.jpg,Patient_flipped_34.jpg,,
,feedback_check4,,D,NA,438,,4,,Fixation,NA,,,,,,,,,,
68,feedback_check4,,D,40,442,,10,,Agent,1,flipped,,,,,,Base_flipped_40.jpg,Agent_flipped_40.jpg,,
,feedback_check4,,D,NA,452,,2,,Fixation,NA,,,,,,,,,,
69,feedback_check4,,D,26,454,,10,,Patient,0,orig,,,,,,Base_orig_26.jpg,Patient_orig_26.jpg,,
70,feedback_check4,,D,25,464,,4,,Agent,1,flipped,,,,,,Base_flipped_25.jpg,Agent_flipped_25.jpg,,
71,feedback_check4,,D,23,468,,4,,Patient,1,flipped,,,,,,Base_flipped_23.jpg,Patient_flipped_23.jpg,,
,feedback_check4,,D,NA,472,,2,,Fixation,NA,,,,,,,,,,
72,feedback_check4,,D,35,474,,4,,Agent,0,orig,,,,,,Base_orig_35.jpg,Agent_orig_35.jpg,,
,feedback_check4,,D,NA,478,,2,,Fixation,NA,,,,,,,,,,
