Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename,Response,Correct
39,response_check_4,,D,19,254,,4,,Agent,1,passive,,,,,,Base_passive_19.jpg,Agent_passive_19.jpg,,
,response_check_4,,D,NA,258,,2,,Fixation,NA,,,,,,,,,,
40,response_check_4,,D,11,260,,4,,Patient,1,passive,,,,,,Base_passive_11.jpg,Patient_passive_11.jpg,,
41,response_check_4,,D,22,264,,4,,Patient,1,passive,,,,,,Base_passive_22.jpg,Patient_passive_22.jpg,,
,response_check_4,,D,NA,268,,2,,Fixation,NA,,,,,,,,,,
42,response_check_4,,D,38,270,,4,,Patient,0,active,,,,,,Base_active_38.jpg,Patient_active_38.jpg,,
,response_check_4,,D,NA,274,,2,,Fixation,NA,,,,,,,,,,
43,response_check_4,,D,41,276,,4,,Agent,1,passive,,,,,,Base_passive_41.jpg,Agent_passive_41.jpg,,
44,response_check_4,,D,34,280,,10,,Agent,0,active,,,,,,Base_active_34.jpg,Agent_active_34.jpg,,
,response_check_4,,D,NA,290,,2,,Fixation,NA,,,,,,,,,,
45,response_check_4,,D,5,292,,4,,Patient,0,active,,,,,,Base_active_5.jpg,Patient_active_5.jpg,,
46,response_check_4,,D,20,296,,4,,Agent,1,passive,,,,,,Base_passive_20.jpg,Agent_passive_20.jpg,,
47,response_check_4,,D,35,300,,4,,Patient,1,passive,,,,,,Base_passive_35.jpg,Patient_passive_35.jpg,,
48,response_check_4,,D,35,304,,4,,Patient,0,active,,,,,,Base_active_35.jpg,Patient_active_35.jpg,,
49,response_check_4,,D,38,308,,4,,Agent,1,passive,,,,,,Base_passive_38.jpg,Agent_passive_38.jpg,,
,response_check_4,,D,NA,312,,6,,Fixation,NA,,,,,,,,,,
50,response_check_4,,D,40,318,,10,,Agent,0,active,,,,,,Base_active_40.jpg,Agent_active_40.jpg,,
,response_check_4,,D,NA,328,,2,,Fixation,NA,,,,,,,,,,
51,response_check_4,,D,26,330,,4,,Agent,0,active,,,,,,Base_active_26.jpg,Agent_active_26.jpg,,
,response_check_4,,D,NA,334,,2,,Fixation,NA,,,,,,,,,,
52,response_check_4,,D,37,336,,4,,Patient,1,passive,,,,,,Base_passive_37.jpg,Patient_passive_37.jpg,,
53,response_check_4,,D,20,340,,4,,Agent,0,active,,,,,,Base_active_20.jpg,Agent_active_20.jpg,,
,response_check_4,,D,NA,344,,4,,Fixation,NA,,,,,,,,,,
54,response_check_4,,D,37,348,,4,,Agent,1,passive,,,,,,Base_passive_37.jpg,Agent_passive_37.jpg,,
55,response_check_4,,D,26,352,,4,,Agent,1,passive,,,,,,Base_passive_26.jpg,Agent_passive_26.jpg,,
,response_check_4,,D,NA,356,,2,,Fixation,NA,,,,,,,,,,
56,response_check_4,,D,37,358,,4,,Agent,0,active,,,,,,Base_active_37.jpg,Agent_active_37.jpg,,
57,response_check_4,,D,11,362,,4,,Agent,1,passive,,,,,,Base_passive_11.jpg,Agent_passive_11.jpg,,
,response_check_4,,D,NA,366,,4,,Fixation,NA,,,,,,,,,,
58,response_check_4,,D,11,370,,4,,Agent,0,active,,,,,,Base_active_11.jpg,Agent_active_11.jpg,,
,response_check_4,,D,NA,374,,6,,Fixation,NA,,,,,,,,,,
59,response_check_4,,D,41,380,,4,,Agent,0,active,,,,,,Base_active_41.jpg,Agent_active_41.jpg,,
60,response_check_4,,D,11,384,,4,,Patient,0,active,,,,,,Base_active_11.jpg,Patient_active_11.jpg,,
,response_check_4,,D,NA,388,,6,,Fixation,NA,,,,,,,,,,
61,response_check_4,,D,37,394,,4,,Patient,0,active,,,,,,Base_active_37.jpg,Patient_active_37.jpg,,
,response_check_4,,D,NA,398,,4,,Fixation,NA,,,,,,,,,,
62,response_check_4,,D,25,402,,4,,Agent,0,active,,,,,,Base_active_25.jpg,Agent_active_25.jpg,,
63,response_check_4,,D,4,406,,4,,Patient,1,passive,,,,,,Base_passive_4.jpg,Patient_passive_4.jpg,,
64,response_check_4,,D,38,410,,4,,Patient,1,passive,,,,,,Base_passive_38.jpg,Patient_passive_38.jpg,,
65,response_check_4,,D,8,414,,10,,Agent,1,passive,,,,,,Base_passive_8.jpg,Agent_passive_8.jpg,,
66,response_check_4,,D,7,424,,4,,Patient,0,active,,,,,,Base_active_7.jpg,Patient_active_7.jpg,,
67,response_check_4,,D,34,428,,10,,Patient,1,passive,,,,,,Base_passive_34.jpg,Patient_passive_34.jpg,,
,response_check_4,,D,NA,438,,4,,Fixation,NA,,,,,,,,,,
68,response_check_4,,D,40,442,,10,,Agent,1,passive,,,,,,Base_passive_40.jpg,Agent_passive_40.jpg,,
,response_check_4,,D,NA,452,,2,,Fixation,NA,,,,,,,,,,
69,response_check_4,,D,26,454,,10,,Patient,0,active,,,,,,Base_active_26.jpg,Patient_active_26.jpg,,
70,response_check_4,,D,25,464,,4,,Agent,1,passive,,,,,,Base_passive_25.jpg,Agent_passive_25.jpg,,
71,response_check_4,,D,23,468,,4,,Patient,1,passive,,,,,,Base_passive_23.jpg,Patient_passive_23.jpg,,
,response_check_4,,D,NA,472,,2,,Fixation,NA,,,,,,,,,,
72,response_check_4,,D,35,474,,4,,Agent,0,active,,,,,,Base_active_35.jpg,Agent_active_35.jpg,,
,response_check_4,,D,NA,478,,2,,Fixation,NA,,,,,,,,,,
